,wonum,parent,priority,site,bdpocdiscipline,estdur,targstartdate,targcompdate,r_estdur
2023,H13834964,,1,HT,MECH,10.0,01/04/0002,30/05/0002,1
2024,H13834966,,1,HT,MECH,70.0,01/04/0002,30/05/0002,7
2025,H13834968,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2026,H13834970,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2027,H13834972,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2028,H13834974,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2029,H13834976,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2030,H13834978,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2031,H13834980,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2032,H13834982,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2033,H13834984,H13834966,1,HT,MECH,7.77777777777778,01/04/0002,30/05/0002,1
2034,H13834986,,1,MT,MECH,50.0,01/04/0002,30/05/0002,5
2035,H13834988,H13834986,1,MT,MECH,7.14285714285714,01/04/0002,30/05/0002,1
2036,H13834990,H13834986,1,MT,MECH,7.14285714285714,01/04/0002,30/05/0002,1
2037,H13834992,H13834986,1,MT,MECH,7.14285714285714,01/04/0002,30/05/0002,1
2038,H13834994,H13834986,1,MT,MECH,7.14285714285714,01/04/0002,30/05/0002,1
2039,H13834996,H13834986,1,MT,MECH,7.14285714285714,01/04/0002,30/05/0002,1
2040,H13834998,H13834986,1,MT,MECH,7.14285714285714,01/04/0002,30/05/0002,1
2041,H13835000,H13834986,1,MT,MECH,7.14285714285714,01/04/0002,30/05/0002,1
2042,H13835002,,1,HT,PROD,0.5,01/04/0002,30/05/0002,1
2043,H13835004,,1,HT,E&I,8.0,01/04/0002,30/05/0002,1
2044,H13835007,H13835004,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2045,H13835010,H13835004,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2046,H13835013,H13835004,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2047,H13835016,H13835004,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2048,H13835019,H13835004,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2049,H13835022,H13835004,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2050,H13835025,,1,HT,E&I,8.0,01/04/0002,30/05/0002,1
2051,H13835027,H13835025,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2052,H13835029,H13835025,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2053,H13835031,H13835025,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2054,H13835033,H13835025,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2055,H13835035,H13835025,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2056,H13835037,H13835025,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2057,H13835039,,1,HT,E&I,15.0,01/04/0002,30/05/0002,2
2058,H13835042,H13835039,1,HT,E&I,2.14285714285714,01/04/0002,30/05/0002,1
2059,H13835045,H13835039,1,HT,E&I,2.14285714285714,01/04/0002,30/05/0002,1
2060,H13835048,H13835039,1,HT,E&I,2.14285714285714,01/04/0002,30/05/0002,1
2061,H13835051,H13835039,1,HT,E&I,2.14285714285714,01/04/0002,30/05/0002,1
2062,H13835054,H13835039,1,HT,E&I,2.14285714285714,01/04/0002,30/05/0002,1
2063,H13835057,H13835039,1,HT,E&I,2.14285714285714,01/04/0002,30/05/0002,1
2064,H13835060,H13835039,1,HT,E&I,2.14285714285714,01/04/0002,30/05/0002,1
2065,H13835063,,1,HT,MECH,10.0,01/04/0002,30/05/0002,1
2066,H13835065,,1,MT,DECK,12.0,01/04/0002,30/05/0002,2
2067,H13835067,,1,HT,E&I,78.0,01/04/0002,30/05/0002,8
2068,H13835072,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2069,H13835077,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2070,H13835082,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2071,H13835087,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2072,H13835092,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2073,H13835097,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2074,H13835102,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2075,H13835107,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2076,H13835112,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2077,H13835117,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2078,H13835122,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2079,H13835127,H13835067,1,HT,E&I,6.5,01/04/0002,30/05/0002,1
2080,H13835132,,1,HT,E&I,60.0,01/04/0002,30/05/0002,6
2081,H13835136,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2082,H13835140,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2083,H13835144,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2084,H13835148,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2085,H13835152,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2086,H13835156,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2087,H13835160,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2088,H13835164,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2089,H13835168,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2090,H13835172,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2091,H13835176,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2092,H13835180,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2093,H13835184,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2094,H13835188,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2095,H13835192,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2096,H13835196,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2097,H13835200,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2098,H13835204,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2099,H13835208,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2100,H13835212,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2101,H13835216,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2102,H13835220,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2103,H13835224,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2104,H13835228,H13835132,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2105,H13835232,,1,HT,MECH,20.0,01/04/0002,30/05/0002,2
2106,H13835234,,1,HT,MECH,20.0,01/04/0002,30/05/0002,2
2107,H13835236,,1,HT,MECH,20.0,01/04/0002,30/05/0002,2
2108,H13835238,,1,HT,E&I,40.0,01/04/0002,30/05/0002,4
2109,H13835245,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2110,H13835252,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2111,H13835259,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2112,H13835266,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2113,H13835273,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2114,H13835280,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2115,H13835287,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2116,H13835294,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2117,H13835301,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2118,H13835308,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2119,H13835315,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2120,H13835322,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2121,H13835329,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2122,H13835336,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2123,H13835343,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2124,H13835350,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2125,H13835357,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2126,H13835364,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2127,H13835371,H13835238,1,HT,E&I,2.10526315789474,01/04/0002,30/05/0002,1
2128,H13835378,,1,HT,E&I,20.0,01/04/0002,30/05/0002,2
2129,H13835382,H13835378,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2130,H13835386,H13835378,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2131,H13835390,H13835378,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2132,H13835394,H13835378,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2133,H13835398,H13835378,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2134,H13835402,H13835378,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2135,H13835406,H13835378,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2136,H13835410,H13835378,1,HT,E&I,2.5,01/04/0002,30/05/0002,1
2137,H13835414,,1,HT,MECH,20.0,01/04/0002,30/05/0002,2
2138,H13835416,,1,HT,E&I,80.0,01/04/0002,30/05/0002,8
2139,H13835425,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2140,H13835434,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2141,H13835443,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2142,H13835452,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2143,H13835461,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2144,H13835470,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2145,H13835479,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2146,H13835488,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2147,H13835497,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2148,H13835506,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2149,H13835515,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2150,H13835524,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2151,H13835533,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2152,H13835542,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2153,H13835551,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2154,H13835560,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2155,H13835569,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2156,H13835578,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2157,H13835587,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2158,H13835596,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2159,H13835605,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2160,H13835614,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2161,H13835623,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2162,H13835632,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2163,H13835641,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2164,H13835650,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2165,H13835659,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2166,H13835668,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2167,H13835677,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2168,H13835686,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2169,H13835695,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2170,H13835704,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2171,H13835713,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2172,H13835722,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2173,H13835731,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2174,H13835740,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2175,H13835749,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2176,H13835758,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2177,H13835767,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2178,H13835776,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2179,H13835785,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2180,H13835794,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2181,H13835803,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2182,H13835812,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2183,H13835821,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2184,H13835830,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2185,H13835839,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2186,H13835848,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2187,H13835857,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2188,H13835866,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2189,H13835875,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2190,H13835884,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2191,H13835893,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2192,H13835902,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2193,H13835911,H13835416,1,HT,E&I,1.45454545454545,01/04/0002,30/05/0002,1
2194,H13835920,,1,HT,DECK,60.0,01/04/0002,30/05/0002,6
2195,H13835922,,1,HT,DECK,30.0,01/04/0002,30/05/0002,3
2196,H13835924,,1,HT,E&I,44.0,01/04/0002,30/05/0002,5
2197,H13835926,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2198,H13835928,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2199,H13835930,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2200,H13835932,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2201,H13835934,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2202,H13835936,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2203,H13835938,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2204,H13835940,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2205,H13835942,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2206,H13835944,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2207,H13835946,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2208,H13835948,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2209,H13835950,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2210,H13835952,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2211,H13835954,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2212,H13835956,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2213,H13835958,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2214,H13835960,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2215,H13835962,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2216,H13835964,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2217,H13835966,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2218,H13835968,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2219,H13835970,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2220,H13835972,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2221,H13835974,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2222,H13835976,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2223,H13835978,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2224,H13835980,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2225,H13835982,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2226,H13835984,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2227,H13835986,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2228,H13835988,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2229,H13835990,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2230,H13835992,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2231,H13835994,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2232,H13835996,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2233,H13835998,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2234,H13836000,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2235,H13836002,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2236,H13836004,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2237,H13836006,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2238,H13836008,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2239,H13836010,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2240,H13836012,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2241,H13836014,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2242,H13836016,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2243,H13836018,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2244,H13836020,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2245,H13836022,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2246,H13836024,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2247,H13836026,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2248,H13836028,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2249,H13836030,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2250,H13836032,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2251,H13836034,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2252,H13836036,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2253,H13836038,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2254,H13836040,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2255,H13836042,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2256,H13836044,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2257,H13836046,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2258,H13836048,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2259,H13836050,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2260,H13836052,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2261,H13836054,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2262,H13836056,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2263,H13836058,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2264,H13836060,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2265,H13836062,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2266,H13836064,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2267,H13836066,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2268,H13836068,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2269,H13836070,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2270,H13836072,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2271,H13836074,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2272,H13836076,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2273,H13836078,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2274,H13836080,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2275,H13836082,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2276,H13836084,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2277,H13836086,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2278,H13836088,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2279,H13836090,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2280,H13836092,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2281,H13836094,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2282,H13836096,H13835924,1,HT,E&I,0.511627906976744,01/04/0002,30/05/0002,1
2283,H13836098,,1,MT,DECK,40.0,01/04/0002,30/05/0002,4
2284,H13836100,,1,HT,DECK,60.0,01/04/0002,30/05/0002,6
2285,H13836102,,1,HT,E&I,36.0,01/04/0002,30/05/0002,4
2286,H13836106,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2287,H13836110,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2288,H13836114,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2289,H13836118,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2290,H13836122,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2291,H13836126,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2292,H13836130,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2293,H13836134,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2294,H13836138,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2295,H13836142,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2296,H13836146,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2297,H13836150,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2298,H13836154,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2299,H13836158,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2300,H13836162,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2301,H13836166,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2302,H13836170,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2303,H13836174,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2304,H13836178,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2305,H13836182,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2306,H13836186,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2307,H13836190,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2308,H13836194,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2309,H13836198,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2310,H13836202,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2311,H13836206,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2312,H13836210,H13836102,1,HT,E&I,1.33333333333333,01/04/0002,30/05/0002,1
2313,H13836214,,1,HT,PROD,8.0,01/04/0002,30/05/0002,1
2314,H13836216,,1,MT,E&I,12.0,01/04/0002,30/05/0002,2
2315,H13836219,H13836216,1,MT,E&I,2.0,01/04/0002,30/05/0002,1
2316,H13836222,H13836216,1,MT,E&I,2.0,01/04/0002,30/05/0002,1
2317,H13836225,H13836216,1,MT,E&I,2.0,01/04/0002,30/05/0002,1
2318,H13836228,H13836216,1,MT,E&I,2.0,01/04/0002,30/05/0002,1
2319,H13836231,H13836216,1,MT,E&I,2.0,01/04/0002,30/05/0002,1
2320,H13836234,H13836216,1,MT,E&I,2.0,01/04/0002,30/05/0002,1
2321,H13836237,,1,Not Defined,MECH,80.0,01/04/0002,30/05/0002,8
2322,H13836239,,1,HT,E&I,40.0,01/04/0002,30/05/0002,4
2323,H13836241,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2324,H13836243,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2325,H13836245,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2326,H13836247,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2327,H13836249,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2328,H13836251,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2329,H13836253,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2330,H13836255,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2331,H13836257,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2332,H13836259,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2333,H13836261,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2334,H13836263,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
